,pid,lab,ml_e_p,ap_e_p,dv_e_p,ml_t_p,ap_t_p,dv_t_p,phi_p,theta_p,depth_p,ml_e_m,ap_e_m,dv_e_m,ml_t_m,ap_t_m,dv_t_m,phi_m,theta_m,depth_m,ml_e_e,ap_e_e,dv_e_e,ml_t_e,ap_t_e,dv_t_e,phi_e,theta_e,depth_e
168,23207e4e-1a41-411c-a60e-4b1aa82b7a7c,cortexlab,4939.000,8895.860,332.000,5331.201,8895.860,5040.904,180.000,5.000,4725.208,4939.000,8895.860,332.000,5331.201,8895.860,5040.904,180.000,5.000,4725.208,4650.000,9200.000,375.000,4966.629,9291.534,5008.713,163.876,4.069,4645.420
169,cde137a5-7a93-4968-ab61-5aedbd9ce3fb,danlab,6659.000,9769.825,1159.731,4883.427,9769.825,7260.192,0.000,17.000,6353.604,6659.000,9769.825,1159.731,4934.007,9769.825,7086.410,0.000,17.000,6172.611,6400.000,10250.000,1200.000,4505.109,10702.890,6791.515,13.442,19.210,5921.213
170,2400a2fa-0335-480b-ac8d-a478171f3a55,danlab,3939.000,9539.834,77.798,4974.276,9539.834,4136.310,180.000,15.000,4188.474,3939.000,9539.834,77.798,4974.276,9539.834,4136.310,180.000,15.000,4188.474,3375.000,9425.000,650.000,4545.330,9452.902,4750.793,178.634,15.933,4264.616
171,03d2d8d1-a116-4763-8425-4ef7b1c1bd35,zadorlab,3334.000,3790.064,1760.571,2654.167,3790.064,5810.490,0.000,10.000,4106.582,3329.300,3791.904,1366.139,2568.669,3791.904,5897.392,0.000,10.000,4594.651,3075.000,3825.000,1850.000,2833.064,4364.552,6443.955,65.849,7.335,4631.854
172,5011eba9-8926-4a73-b729-579d02676d25,zadorlab,3547.000,3560.074,1710.151,4582.276,3560.074,5768.663,180.000,15.000,4188.474,3553.400,3543.054,1139.353,4559.300,3543.054,5082.705,180.000,15.000,4069.626,3375.000,3600.000,1750.000,4418.679,3982.965,5379.610,159.850,17.029,3796.050
173,e55266c7-eb05-47bb-b263-1cc08dc3c00c,churchlandlab,7982.000,7239.926,509.521,6946.724,7239.926,4568.033,0.000,15.000,4188.474,7975.500,7212.144,522.336,6929.871,7212.144,4621.433,0.000,15.000,4230.359,7550.000,7225.000,375.000,6968.968,8103.556,4129.201,56.521,15.672,3899.165
174,f2ee886d-5b9c-4d06-a9be-ee7ae8381114,churchlandlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3438.200,7241.674,567.819,4426.449,7241.674,4441.973,180.000,15.000,3998.213,3268.426,7368.122,525.000,4348.146,8678.772,4229.913,129.482,24.624,4075.534
175,9ac90b86-fc72-4ca0-9389-c8b3a77da437,zadorlab,6232.000,6549.954,360.361,4354.681,6549.954,6810.396,0.000,17.000,6717.683,6229.100,6551.794,906.265,4677.249,6551.794,6238.066,0.000,17.000,5553.048,6252.517,7195.249,225.000,4971.407,8040.425,6096.912,33.414,14.648,6069.178
176,54455bff-7afd-4a16-835f-f79b7c30bae9,churchlandlab_ucla,5139.000,6411.960,332.000,5967.221,6411.960,3578.810,180.000,15.000,3350.779,5084.400,6510.856,-405.500,5912.802,6510.856,2842.020,180.000,15.000,3351.512,4750.000,7000.000,250.000,6015.190,7283.738,2699.512,167.360,27.894,2771.520
177,7c94d733-b913-4064-83f2-37422712204c,churchlandlab_ucla,3650.000,3698.068,332.000,2655.936,3698.068,3747.374,0.000,17.000,3557.098,7747.700,3914.167,-716.634,6753.636,3914.167,2698.740,0.000,17.000,3557.098,3550.000,4275.000,1400.000,2813.837,4972.583,4627.483,43.459,17.444,3383.076
178,c07d13ed-e387-4457-8e33-1d16aed3fd92,churchlandlab_ucla,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3490.900,7245.630,332.000,2422.495,7245.630,4520.384,0.000,15.000,4322.505,3500.000,7650.000,425.000,4288.844,7650.000,4944.923,-180.000,9.900,4588.244
179,f142d2c6-6d85-4e9d-9c56-07620486e068,wittenlab,2301.000,6549.954,1159.731,1453.250,6549.954,6209.974,0.000,10.000,5120.902,2199.000,6715.731,-944.681,1351.267,6715.731,4105.459,0.000,10.000,5120.797,2475.000,6525.000,1000.000,1870.026,6864.406,6022.894,29.294,7.863,5070.568
180,fddceb2e-82ba-493d-baba-c5d8af65981f,mainenlab,3996.000,4480.037,1131.370,5031.276,4480.037,5189.882,180.000,15.000,4188.474,3978.000,4474.517,1210.151,5013.276,4474.517,5268.663,180.000,15.000,4188.474,3750.000,4625.000,1175.000,5143.393,4940.883,5474.595,167.227,18.382,4530.767
181,5a9f8899-556a-43ea-892d-5e35b969ff38,churchlandlab,3918.000,7009.936,409.731,2717.744,7009.936,7559.932,0.000,10.000,7250.240,3931.000,6984.177,653.429,2697.403,6984.177,8002.246,0.000,10.000,7451.636,3675.000,7475.000,375.000,2581.528,7483.965,7158.980,0.470,9.157,6871.546
182,53ecbf4f-e0d8-4fe6-a852-8b934a37a1c2,cortexlab,7039.000,8619.871,285.782,6003.724,8619.871,4344.293,0.000,15.000,4188.474,6994.000,8622.631,332.000,6139.304,8622.631,5423.622,0.000,10.000,5162.859,7100.000,8800.000,275.000,6687.718,8569.227,4937.698,-29.238,5.786,4686.575
183,b543e81e-4c8f-415e-82ec-631b177d19d2,cortexlab,4939.000,8619.871,332.000,5974.276,8619.871,4390.512,180.000,15.000,4188.474,4674.000,8620.791,332.000,5525.223,8620.791,5402.932,180.000,10.000,5141.881,4371.431,8878.475,275.000,5100.246,8806.909,3340.993,-174.392,13.434,3152.238
184,664de6d9-bba2-424b-b76c-bb61900c015f,mainenlab,3918.000,6089.972,559.941,2742.923,6089.972,7560.145,0.000,10.000,7098.145,3919.000,6092.732,944.395,2877.111,6092.732,7151.167,0.000,10.000,6293.612,3575.000,5850.000,700.000,2477.716,5529.734,6681.915,-16.271,10.818,6090.149
185,eeb27b45-5b85-4e5c-b6ff-f639ca5687de,churchlandlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3494.400,7243.422,735.361,4464.014,7243.422,4536.462,180.000,15.000,3922.820,3225.000,7200.000,550.000,3995.456,7619.423,3837.591,151.437,14.940,3402.613
186,d585f4b5-d154-4666-92c4-eb219f1e0f02,churchlandlab,7982.000,7239.926,509.521,6946.724,7239.926,4568.033,0.000,15.000,4188.474,7979.300,7245.354,894.815,6989.498,7245.354,4775.057,0.000,15.000,4004.495,7675.000,7425.000,375.000,6819.326,7900.265,4123.593,29.049,14.634,3874.275
187,b749446c-18e3-4987-820a-50649ab0f826,cortexlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3486.800,7261.270,332.000,4522.594,7261.270,4392.541,180.000,15.000,4190.568,3525.000,7300.000,450.000,4107.694,7678.348,4444.088,147.004,9.868,4054.062
188,45e7731f-4a43-45d5-9029-c080150bc596,cortexlab,6539.000,4020.055,1135.571,7574.276,4020.055,5194.083,180.000,15.000,4188.474,6470.000,3952.898,332.000,5775.234,3952.898,4470.882,0.000,10.000,4196.790,6700.000,3550.000,1275.000,5768.668,4266.809,5371.456,37.584,16.008,4261.707
189,aab5be05-5c1c-4c08-9739-1274bc3bcf4f,cortexlab,4939.000,7469.917,235.361,4938.826,7469.917,236.396,0.000,10.000,1.049,4923.600,7638.178,332.000,3877.665,7638.178,6562.875,0.000,10.000,6318.052,5014.461,7714.664,175.000,3931.031,7915.054,6264.377,10.479,10.256,6188.254
190,6a22a5b4-79ec-4b3c-b023-1ec7b4a2b675,cortexlab,4939.000,4020.055,1135.571,5974.276,4020.055,5194.083,180.000,15.000,4188.474,5160.100,4135.051,332.000,6195.635,4135.051,4391.527,180.000,15.000,4189.521,5154.510,3836.435,1200.000,5943.125,4669.963,5249.760,133.414,15.820,4209.185
191,0e8d3cb3-2e4c-47a0-8bb4-65d2cc3161c6,danlab,4439.000,5859.982,586.202,5474.276,5859.982,4644.714,180.000,15.000,4188.474,4439.000,5859.982,586.202,5474.276,5859.982,4644.714,180.000,15.000,4188.474,4275.000,5800.000,575.000,5767.001,6211.612,4135.459,164.577,23.495,3882.314
192,3d3d5a5e-df26-43ee-80b6-2d72d85668a5,churchlandlab_ucla,3496.000,7239.926,332.000,4583.040,7239.926,4593.437,180.000,15.000,4397.898,3434.800,7351.150,-928.504,4484.052,7351.150,3184.798,180.000,15.000,4245.019,3225.000,7975.000,500.000,4166.310,8594.694,4708.492,146.642,14.991,4356.775
193,818d2996-766a-4fd9-82b8-7e4cb080af0e,danlab,2598.000,6319.963,1059.941,3633.276,6319.963,5118.453,180.000,15.000,4188.474,2598.000,6319.963,1059.941,3633.276,6319.963,5118.453,180.000,15.000,4188.474,2475.000,6525.000,1000.000,3577.292,7017.565,5202.499,155.922,16.029,4372.490
194,98bde8a6-6b6a-4e53-96b1-9078c3974a97,angelakilab,2275.000,4020.055,2452.798,3310.276,4020.055,6511.310,180.000,15.000,4188.474,2274.900,4019.963,2280.950,3310.124,4019.963,6339.259,180.000,15.000,4188.265,1925.000,4200.000,2650.000,2955.440,4699.035,6647.806,154.159,15.981,4158.521
195,100433fa-2c59-4432-8295-aa27657fe3fb,cortexlab,1742.000,8389.880,1460.151,1025.180,8389.880,5730.410,0.000,10.000,4330.005,1739.000,8435.879,332.000,1044.407,8435.879,4469.848,0.000,10.000,4195.741,1525.000,8100.000,1550.000,1033.025,8387.573,5410.942,30.307,8.396,3902.770
196,d591a59c-b49b-46ba-a914-df379ada9813,cortexlab,4139.000,2571.113,332.000,5209.525,2397.459,4593.437,190.000,15.000,4397.275,4199.000,2548.114,332.000,5218.548,2382.729,4390.512,190.000,15.000,4187.881,4275.000,2075.000,2175.000,5109.897,2500.584,5994.820,152.990,13.784,3933.091
197,9991277b-9e8e-4db8-b8a6-e2c0176ef9ad,angelakilab,4939.000,10459.798,1185.992,5974.276,10459.798,5244.503,180.000,15.000,4188.474,4939.000,10406.624,1295.550,5983.645,10406.624,5390.792,180.000,15.000,4226.380,4725.000,11175.000,1025.000,5408.986,10981.363,5212.339,-164.193,9.635,4247.250
198,fe41986d-4966-4a77-af7e-e7f71c25aec5,angelakilab,4939.000,8849.862,385.571,3978.031,8849.862,6110.284,0.000,10.000,5804.808,4939.000,8849.770,728.639,4011.806,8849.770,6252.148,0.000,10.000,5600.790,4900.000,9100.000,375.000,3770.684,9656.324,6376.310,26.226,11.847,6131.931
199,5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e,zadorlab,4935.000,10229.807,1210.151,3953.020,10229.807,7060.033,0.000,10.000,5931.729,4933.000,10165.685,1195.655,4022.215,10165.685,6621.408,0.000,10.000,5501.665,4900.000,10175.000,1275.000,4560.668,10513.298,6947.229,44.913,4.829,5692.431
200,f7c93877-ec05-4091-a003-e69fae0f2fa8,zadorlab,2598.000,6319.963,1059.941,3633.276,6319.963,5118.453,180.000,15.000,4188.474,2611.000,6406.532,1225.172,3595.729,6406.532,5085.527,180.000,15.000,3983.972,2600.000,6675.000,925.000,3483.171,6759.422,4708.791,174.540,13.196,3886.412
201,a94a0023-d461-49fa-8cc6-032237039c27,churchlandlab_ucla,7982.000,7239.926,332.000,6894.960,7239.926,4593.437,0.000,15.000,4397.898,7639.200,7382.521,-951.613,6552.160,7382.521,3309.824,0.000,15.000,4397.898,7625.000,8175.000,350.000,6586.374,8672.984,4585.046,25.616,15.215,4388.889
202,f9d8aacd-b2a0-49f2-bd71-c2f5aadcfdd1,churchlandlab_ucla,3496.000,7239.926,332.000,4583.040,7239.926,4593.437,180.000,15.000,4397.898,3393.600,7185.465,-860.122,4480.640,7185.465,3401.316,180.000,15.000,4397.898,3150.000,7975.000,525.000,4448.131,8378.517,5189.827,162.732,16.247,4858.866
203,0925fb1b-cf83-4f55-bfb7-aa52f993a404,danlab,3009.000,9999.816,1160.782,4044.276,9999.816,5219.293,180.000,15.000,4188.474,3009.000,9999.816,1160.782,4044.276,9999.816,5219.293,180.000,15.000,4188.474,2750.000,10300.000,1600.000,4473.273,10406.940,6100.657,176.449,20.988,4820.479
204,c2363000-27a6-461e-940b-15f681496ed8,danlab,3035.000,6779.945,710.151,4070.276,6779.945,4768.663,180.000,15.000,4188.474,3035.000,6779.945,710.151,4070.276,6779.945,4768.663,180.000,15.000,4188.474,3200.000,6775.000,625.000,3947.929,7087.306,4586.698,157.336,11.562,4043.759
205,8386f396-0a69-48b5-98d4-18801066ea76,hoferlab,6717.000,5170.009,809.941,4912.482,5170.009,7009.850,0.000,17.000,6457.178,6645.000,5022.815,809.941,4920.007,5022.815,6736.620,0.000,17.000,6172.611,6125.000,4650.000,950.000,4093.218,5181.510,7241.597,14.660,18.459,6632.861
206,0f306cdc-878a-4ea0-9e91-b97736731637,hoferlab,4445.000,7699.908,260.571,5480.276,7699.908,4319.083,180.000,15.000,4188.474,4438.000,7783.625,626.118,5447.394,7783.625,4583.167,180.000,15.000,4083.762,4200.000,7700.000,250.000,5595.482,7526.347,3809.446,-172.907,21.558,3827.164
207,501ab543-9d02-4085-956d-22b9b3eeb543,churchlandlab_ucla,2639.000,6227.967,332.000,1655.488,6227.967,4187.586,0.000,15.000,3979.050,2601.600,6231.555,-1229.975,1618.088,6231.555,2625.611,0.000,15.000,3979.050,2400.000,7025.000,950.000,3610.184,7475.265,4735.187,159.592,18.836,3999.366
208,4ea45238-55b1-4d54-ba92-efa47feb9f57,cortexlab,3039.000,9539.834,332.000,1778.341,9641.300,3984.167,5.000,20.000,3864.955,3019.000,9631.831,332.000,1690.197,9738.781,4181.581,5.000,20.000,4073.872,3175.000,11200.000,1475.000,2355.793,11018.539,5675.102,-12.490,11.297,4283.093
209,d4291925-ad00-47fe-baaf-3fdff0991e86,cortexlab,5039.000,8688.868,332.000,5815.457,8688.868,3375.884,180.000,15.000,3141.356,5039.000,8656.670,332.000,6074.276,8656.670,4390.512,180.000,15.000,4188.474,5075.000,8775.000,275.000,5726.315,8456.191,4068.367,-153.919,10.822,3862.057
210,f336f6a4-f693-4b88-b12c-c5cf0785b061,cortexlab,3589.000,8343.882,332.000,2495.016,8343.882,6849.110,0.000,10.000,6608.292,3539.000,8435.879,332.000,2528.368,8435.879,6352.568,0.000,10.000,6104.803,3300.000,8650.000,525.000,2696.735,8650.000,6545.159,-0.000,5.722,6050.310
211,dab512bd-a02d-4c1f-8dbc-9155a163efc0,danlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3702.917,7675.000,375.000,4405.278,7675.000,4701.124,180.000,9.222,4382.768
212,ce99545f-c6a5-4d53-8b68-0ceb78bd942e,danlab,7934.000,10689.788,1660.782,6994.042,10689.788,7260.324,0.000,10.000,5677.887,7934.000,10689.788,1660.782,7013.665,10689.788,7143.430,0.000,10.000,5559.357,8025.000,10725.000,1600.000,7415.874,12097.742,6354.447,66.072,17.530,4986.003
213,625a7bc9-00cf-44f6-a508-3ed89d23ba3a,cortexlab,1375.000,9079.853,2094.605,2410.276,9079.853,6153.117,180.000,15.000,4188.474,1615.400,9107.268,2200.067,2640.919,9107.268,6220.328,180.000,15.000,4148.998,1625.000,9150.000,1750.000,2374.594,9390.510,5616.850,162.211,11.507,3946.171
214,0a0184b3-9e1a-4c36-98f4-00ae3beb8f01,cortexlab,2334.000,9309.844,1210.151,1545.116,9309.844,5909.712,0.000,10.000,4765.313,2393.900,9315.915,2233.155,1698.248,9315.915,6377.313,0.000,10.000,4202.140,2225.000,9250.000,1200.000,1890.896,9327.267,5519.164,13.022,4.540,4332.756
215,257d0357-76ed-4220-8d50-68da6efda72d,zadorlab,4939.000,7239.926,285.782,5974.276,7239.926,4344.293,180.000,15.000,4188.474,4863.800,7264.765,1000.067,5899.283,7264.765,5059.391,180.000,15.000,4189.312,4675.000,6800.000,325.000,5919.768,8082.773,3317.717,134.139,30.848,3485.873
216,0dfc64c5-80bc-43b6-a7c4-2fb6e638e9f3,zadorlab,3368.000,4710.028,1309.941,2503.406,4710.028,6460.527,0.000,10.000,5222.649,3364.100,4711.592,1305.424,2450.797,4711.592,6746.177,0.000,10.000,5516.875,3175.000,4775.000,1300.000,2953.758,5298.197,6481.835,67.078,6.256,5212.878
217,c84144db-4498-4627-b72a-975a6b618715,zadorlab,3035.000,8159.890,610.361,4070.276,8159.890,4668.873,180.000,15.000,4188.474,3031.300,8198.620,1041.874,4048.821,8198.620,5030.782,180.000,15.000,4116.642,3000.000,8400.000,600.000,4434.120,8730.705,5105.650,167.015,18.089,4739.931
218,e7080659-8319-48a6-b6fd-2e8ce8eeec49,angelakilab,4939.000,8159.890,235.361,5974.276,8159.890,4293.873,180.000,15.000,4188.474,4938.900,8159.890,491.664,5976.583,8159.890,4559.612,180.000,15.000,4198.212,5000.000,8325.000,175.000,5868.846,8271.189,4234.629,-176.456,12.103,4151.912
219,76f16631-cbf7-4883-9437-4e8d8c4f34a3,angelakilab,8425.000,11609.752,1714.353,7510.916,11609.752,7159.761,0.000,10.000,5521.595,8424.700,11609.844,2017.399,7684.108,11609.844,6429.276,0.000,10.000,4473.604,8825.000,11775.000,2075.000,8056.033,11987.119,6979.879,15.421,9.237,4969.320
220,46448da7-ad7b-4ca8-b3ab-2d1d47439cbf,cortexlab,7039.000,8159.890,235.361,6003.724,8159.890,4293.873,0.000,15.000,4188.474,7158.000,8253.726,332.000,6722.047,8253.726,5566.208,0.000,5.000,5252.332,7050.000,9200.000,375.000,6970.823,9030.610,5187.442,-64.948,2.225,4816.073
221,15a2a63f-739d-4eb0-ab8f-fc95b6299b68,cortexlab,4939.000,8619.871,285.782,5974.276,8619.871,4344.293,180.000,15.000,4188.474,4960.000,8486.477,332.000,5413.384,8486.477,5775.492,180.000,5.000,5462.341,4450.000,9300.000,425.000,5180.539,9530.210,6211.991,162.509,7.540,5837.461
222,36362f75-96d8-4ed4-a728-5e72284d0995,mainenlab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3442.000,7246.366,1142.924,4477.276,7246.366,5201.436,180.000,15.000,4188.474,3425.000,7500.000,475.000,4799.467,7665.212,5143.234,173.146,16.518,4869.175
223,3530526e-e690-4222-878f-0f9f401fa759,hoferlab,2859.000,7469.917,710.151,1784.812,7469.917,7109.333,0.000,10.000,6488.713,2875.000,7454.278,347.756,1822.345,7454.278,6618.664,0.000,10.000,6358.646,2400.000,7375.000,925.000,2373.557,8041.215,7007.968,87.727,6.255,6119.398
224,1bf5c05b-3654-4d5c-bac9-2b96edd12adf,mainenlab,4939.000,3560.074,1285.782,5974.276,3560.074,5344.293,180.000,15.000,4188.474,4870.000,3585.833,1305.739,5904.759,3585.833,5362.222,180.000,15.000,4186.380,4700.000,3625.000,1225.000,5577.997,4214.716,5690.540,146.112,13.325,4589.084
225,1d237afc-ac2f-4bac-a163-a397fe09819f,mainenlab,4426.000,6549.954,410.782,3242.588,6549.954,7460.640,0.000,10.000,7148.494,4423.000,6553.634,955.950,3239.935,6553.634,8003.739,0.000,10.000,7146.396,4275.000,6900.000,325.000,3621.224,7079.881,6444.310,15.384,6.323,6156.763
226,f7c49002-6565-4314-83f7-19b9a16d8e61,wittenlab,4458.000,3100.092,1559.941,5493.276,3100.092,5618.453,180.000,15.000,4188.474,4458.000,3100.092,1559.941,5493.276,3100.092,5618.453,180.000,15.000,4188.474,4475.000,2875.000,1600.000,4864.954,3764.411,5966.188,113.675,12.540,4472.886
227,516b2043-0176-49a3-a986-132b3d02f28a,churchlandlab,6717.000,4250.046,1059.941,8521.518,4250.046,7259.850,180.000,17.000,6457.178,6718.600,4210.304,642.084,8501.015,4210.304,6766.051,180.000,17.000,6378.085,6700.000,4200.000,1050.000,5145.252,5089.804,6619.766,29.783,17.829,5850.751
228,9373cd09-a591-42be-9343-ed6f06b7056d,danlab,2573.000,9999.816,1410.782,3608.276,9999.816,5469.293,180.000,15.000,4188.474,2573.000,9999.816,1410.782,3608.276,9999.816,5469.293,180.000,15.000,4188.474,2450.000,10725.000,2300.000,3450.459,10891.203,6276.715,170.568,14.307,4103.998
229,450cea3b-9289-4708-9df2-a2518bdc4b59,angelakilab,4458.000,4020.055,1210.151,5493.276,4020.055,5268.663,180.000,15.000,4188.474,4457.900,4019.963,1057.525,5493.047,4019.963,5115.530,180.000,15.000,4187.951,4200.000,4325.000,1125.000,4940.708,4442.122,5546.087,171.015,9.627,4484.236
230,afecbc7f-10e3-40af-b091-cca9e8df6108,angelakilab,1742.000,9309.844,1759.521,1125.202,9309.844,5433.930,0.000,10.000,3725.818,1742.200,9309.844,2523.176,1401.311,9309.844,4553.929,0.000,10.000,2059.165,2125.000,9700.000,1525.000,1063.901,10049.808,4304.766,18.246,21.897,2995.896
231,c4b5a9fa-10cb-4195-9c17-15b6a1f77f9a,angelakilab,3343.000,4250.046,1559.941,2575.475,4250.046,6132.263,0.000,10.000,4636.294,3368.800,4249.862,1309.836,2600.442,4249.862,5887.123,0.000,10.000,4641.329,3000.000,4275.000,1675.000,3046.198,5298.215,6070.880,92.585,13.116,4513.631
232,f93bfce4-e814-4ae3-9cdf-59f4dcdedf51,angelakilab,3496.000,7239.926,509.521,4531.276,7239.926,4568.033,180.000,15.000,4188.474,3496.000,7239.834,1113.408,4612.571,7239.834,5490.614,180.000,15.000,4517.374,3100.000,7550.000,575.000,4416.551,8151.064,4972.252,155.461,18.218,4629.299
233,b9b101cf-24d3-4c2a-8464-bc91b9f0c767,danlab,2585.000,9079.853,960.151,3620.276,9079.853,5018.663,180.000,15.000,4188.474,2585.000,9079.853,960.151,3620.276,9079.853,5018.663,180.000,15.000,4188.474,2325.000,9650.000,1325.000,3501.827,10029.511,5962.914,162.126,14.928,4799.917
234,6728ddac-63ba-4e63-9884-395c7c16c7a3,mainenlab,4445.000,10459.798,1210.151,5480.276,10459.798,5268.663,180.000,15.000,4188.474,4450.000,10479.117,1235.361,5485.017,10479.117,5292.859,180.000,15.000,4187.427,4375.000,10775.000,1200.000,5527.656,10567.539,5162.046,-169.797,16.468,4131.521
235,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,mainenlab,2326.000,8389.880,960.151,1411.221,8389.880,6409.697,0.000,10.000,5525.791,2351.000,8416.559,1016.874,1543.883,8416.559,5825.053,0.000,10.000,4875.451,2175.000,8625.000,1075.000,1696.679,8809.896,5702.246,21.134,6.324,4655.575
236,4f46198d-c54d-4627-9e4e-3c8fd4c3c070,danlab,6203.000,4250.046,1110.361,4383.863,4250.046,7360.496,0.000,17.000,6509.489,6203.000,4250.046,1110.361,4565.718,4250.046,6735.683,0.000,17.000,5858.749,5551.865,3981.562,1475.000,4423.314,4611.018,6994.214,29.151,13.177,5668.472
237,af775340-53d0-43cd-9cda-48e32b95adca,danlab,3035.000,5400.000,1110.361,4070.276,5400.000,5168.873,180.000,15.000,4188.474,3035.000,5400.000,1110.361,4070.276,5400.000,5168.873,180.000,15.000,4188.474,3050.825,5468.210,1050.000,4252.812,6062.270,4365.586,153.700,22.018,3576.421
238,b7612153-372f-415a-9770-7101fbbbdc59,danlab,3484.000,5859.982,760.571,4519.276,5859.982,4819.083,180.000,15.000,4188.474,3484.000,5859.982,760.571,4519.276,5859.982,4819.083,180.000,15.000,4188.474,3550.000,5875.000,700.000,4731.858,6262.927,4275.746,161.828,19.181,3785.926
239,825ba9b8-ce03-49b7-b1a8-4d85ae2185af,cortexlab,4439.000,9309.844,586.202,3419.338,9309.844,6660.562,0.000,10.000,6159.348,4005.300,9325.851,-1088.798,3128.481,9325.851,4134.614,0.000,10.000,5296.494,3725.000,10025.000,900.000,3834.382,9850.234,6003.696,-122.042,2.313,5107.859
240,50445b30-f4ef-4405-b014-1d792ddfed88,cortexlab,4445.000,9079.853,409.731,5480.276,9079.853,4468.243,180.000,15.000,4188.474,4463.700,9111.776,-1748.567,5510.701,9111.776,2355.907,180.000,15.000,4235.909,3900.000,9825.000,700.000,5203.711,10068.960,5200.429,169.401,16.421,4691.806
241,00a96dee-1e8b-44cc-9cc3-aca704d2b594,zadorlab,6739.000,8849.862,385.571,5031.169,8849.862,6253.285,0.000,17.000,6111.198,6741.700,8849.494,1370.971,5033.869,8849.494,7238.684,0.000,17.000,6111.198,6700.000,8825.000,275.000,5297.724,9647.157,7120.154,30.383,13.359,7035.514
242,8d89b7d0-33e7-45c6-9972-d3ad4c1e5f4c,zadorlab,3535.000,4480.037,1360.361,4570.276,4480.037,5418.873,180.000,15.000,4188.474,3532.000,4472.217,907.945,4520.792,4472.217,4784.230,180.000,15.000,4000.412,3275.000,4575.000,1375.000,4181.512,4985.872,4339.671,155.618,18.558,3127.276
243,ea084e63-c0cb-4e11-8440-302de8fc76ee,mrsicflogellab,7020.000,3100.092,1559.941,5984.724,3100.092,5618.453,0.000,15.000,4188.474,7014.000,3100.092,332.000,5978.724,3100.092,4390.512,0.000,15.000,4188.474,6950.000,2925.000,1575.000,6058.898,3726.297,5375.747,41.963,17.500,3985.200
244,749cb2b7-e57e-4453-a794-f6230e4d0226,mrsicflogellab,4458.000,3100.092,1559.941,5493.276,3100.092,5618.453,180.000,15.000,4188.474,4466.000,3100.092,332.000,5462.453,3100.092,4238.318,180.000,15.000,4031.406,4180.139,3021.491,1625.000,5197.347,3684.857,5361.192,146.890,18.006,3928.600
245,89606895-287e-4559-8536-9830b047af34,angelakilab,6993.000,11609.752,1309.941,5952.153,11609.752,7510.506,0.000,10.000,6287.318,6993.200,11608.740,2257.630,5949.088,11608.740,8477.643,0.000,10.000,6307.038,7300.000,12525.000,1950.000,6019.216,12988.912,6182.558,19.911,17.840,4446.365
246,3b729602-20d5-4be8-a10e-24bde8fc3092,angelakilab,3035.000,5400.000,1110.361,4070.276,5400.000,5168.873,180.000,15.000,4188.474,3034.800,5399.724,346.286,4072.613,5399.724,4414.741,180.000,15.000,4198.736,3275.000,6325.000,675.000,3540.833,6630.057,4600.230,131.070,5.886,3946.031
247,b910cbe2-0c68-40b2-b9f1-268e7c28320a,danlab,6217.000,4710.028,960.151,4339.681,4710.028,7410.186,0.000,17.000,6717.683,6217.000,4710.028,960.151,4433.533,4710.028,7087.734,0.000,17.000,6381.852,5800.000,4575.000,1250.000,4889.422,5488.558,6732.415,45.094,13.239,5632.106
