,unit_id,left_right_ccf_coordinate,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,firing_rate,percentile_rank,color,size_scale
113600,1066229396,7834.0,9060.0,1916.0,9.36499045989326,0.8095406770257011,#633096,0.08209066810045695
113700,1066229480,7833.0,9167.0,970.0,2.12916522610216,0.3987016203101441,#b197ca,0.05363111778798626
113800,1066229441,7827.0,9148.0,1132.0,1.63251888929528,0.3441646578666073,#bba5d1,0.050684469611269864
113900,1066229151,7267.0,8053.0,722.0,4.38632946004389,0.5980759404789147,#8b65b1,0.06593796693844796
114000,1066229154,7242.0,8045.0,629.0,0.274592451610316,0.16018155999912229,#ded3e9,0.04188725554355422
114100,1066229150,7259.0,8050.0,691.0,0.930505741683261,0.2618796099218527,#cbbadc,0.04654223047328969
114200,1066228819,7447.0,7787.0,831.0,1.6131544650457,0.3420769686501804,#bca6d2,0.05057501866110146
114300,1066228797,7458.0,7804.0,899.0,17.4101104870576,0.9282004181647769,#4d1387,0.09283067968171888
114400,1066228795,7460.0,7809.0,919.0,3.82139796482659,0.5569522245174962,#9370b6,0.06318731315196148
114500,1066249754,8119.0,7807.0,2644.0,4.84677736646252,0.6274759962760138,#865ead,0.06797757306074388
114600,1066249721,7874.0,7912.0,3007.0,11.4772335845257,0.8555137251459972,#5b2590,0.08609575014713909
114700,1066249670,7713.0,7999.0,3310.0,2.84993201334695,0.47231930987138454,#a385c1,0.057882214605871174
114800,1066249444,8985.0,8341.0,2698.0,4.14859872819983,0.58136502274202,#8f6ab3,0.06480603006264145
114900,1066249422,8749.0,8474.0,3338.0,4.42181375255693,0.6004708272076686,#8b65b1,0.06610166062516415
115000,1066249574,9730.0,8319.0,2108.0,3.07109251589698,0.4930676806274352,#9f80be,0.059140070473634274
115100,1066249038,9570.0,8858.0,2350.0,6.17482118054667,0.6981345587797363,#794ca4,0.07314117182689747
115200,1066248933,8923.0,8549.0,3501.0,0.616051884931576,0.22085933802070762,#d3c4e1,0.044605409688871736
115300,1066249136,8700.0,8504.0,3698.0,0.0784524933695724,0.09854770808713124,#eae3f1,0.039295938819154996
115400,1066249032,9527.0,8840.0,2409.0,4.32529839114899,0.5937093472679796,#8c66b2,0.06564026436155533
115500,1066248815,7840.0,9228.0,840.0,0.277632176683098,0.160902533752543,#ded3e9,0.04191862255504154
115600,1066248720,7849.0,9129.0,1346.0,1.78652099147442,0.3614429506007592,#b8a1cf,0.051600097857741375
115700,1066248473,7424.0,7856.0,981.0,5.98883528322076,0.6894609310592358,#7a4ea5,0.07248664161014148
115800,1066248369,7230.0,8003.0,2875.0,9.10576808084982,0.8027070997106701,#653297,0.08151164199168882
115900,1066248517,7384.0,7829.0,717.0,3.89156510598413,0.5622874302928094,#926eb6,0.06353759768520778
116000,1066248303,7331.0,7411.0,692.0,9.90970489387979,0.822922576822888,#612d94,0.08323702980375405
116100,1066248289,7332.0,7733.0,1687.0,0.0198759879969785,0.041343142755937846,#f5f1f8,0.03703442108635734
116200,1066230336,8708.0,7580.0,1080.0,0.193975283804733,0.14046449517731252,#e2d8ec,0.04104020435934594
116300,1066230309,8710.0,7634.0,1255.0,1.80712016536034,0.36367483456787025,#b8a0cf,0.05171955862523094
116400,1066230140,9297.0,8414.0,1856.0,1.33876210809039,0.3097209204640563,#c2aed6,0.048907416361826224
116500,1066230066,7963.0,8266.0,3473.0,6.80157467299172,0.7251710745330128,#7345a1,0.07521893436741693
116600,1066211634,7668.0,7828.0,3186.0,8.40808529025531,0.7821875597546182,#693799,0.07979686630400397
116700,1066211600,7511.0,7886.0,3447.0,2.89745448109535,0.47674546178368904,#a284c0,0.05814826792922063
116800,1066211531,7175.0,8024.0,3980.0,23.5012102783,0.9601865754687113,#470a83,0.09595865866740318
116900,1066211541,7214.0,8007.0,3920.0,5.85000573430251,0.6827339324729713,#7b50a6,0.0719832935638907
117000,1066211303,8214.0,8024.0,3436.0,9.395060293376,0.8103839028503541,#633096,0.08216241008894733
117100,1066211176,7601.0,7984.0,4342.0,115.800607880638,0.9999780573205481,#40017e,0.0999977322595486
117200,1066211248,8028.0,8015.0,3750.0,0.0165290335600164,0.03727434305185055,#f5f2f9,0.036878640249790894
117300,1066210925,8630.0,8529.0,3065.0,5.2844195369831,0.6534373207361456,#8157aa,0.06983096534774257
117400,1066211032,9311.0,8937.0,2067.0,2.9497982898827,0.4816324099644842,#a183c0,0.05844345293778921
117500,1066210926,8644.0,8541.0,3042.0,2.93697768668313,0.48047571729051797,#a283c0,0.0583733442767111
117600,1066210798,7925.0,8783.0,3704.0,2.62609812038515,0.4504644011372577,#a78ac4,0.056586062154244936
117700,1066210408,7945.0,8803.0,3601.0,5.62632383661778,0.6714898765881014,#7e53a8,0.07114946921559664
117800,1066210775,7885.0,8734.0,3958.0,0.236068049716284,0.15122581211423985,#e0d6ea,0.04150043940172607
117900,1066210563,8433.0,9250.0,2266.0,20.3769744691592,0.946914389068784,#4a0e84,0.09464830760229087
118000,1066210800,7927.0,8785.0,3694.0,0.660948157149992,0.22702836561519438,#d2c3e0,0.044891505490165025
118100,1066209942,7429.0,8126.0,3098.0,1.8586774358304,0.3693360458664694,#b79fce,0.05202377838654798
118200,1066209973,7421.0,8126.0,2931.0,4.69840004201503,0.618181704193873,#8860ae,0.06732604685753434
118300,1066210017,7298.0,8093.0,1667.0,9.49671644601774,0.8129386576722579,#632f95,0.08238038319645019
118400,1066209828,7428.0,8135.0,3666.0,21.3666319119722,0.9517072971947852,#490d84,0.09511950795771237
118500,1066209791,7415.0,8141.0,3928.0,1.97459313043754,0.38194368254585237,#b49ccd,0.052707939968549576
118600,1066209598,7074.0,7710.0,1573.0,0.0155755233765243,0.03605495700802162,#f6f2f9,0.03683203391953547
118700,1066209549,7187.0,8034.0,2834.0,4.44781850544038,0.6022231068953303,#8b64b0,0.06622193057085081
118800,1066209658,7315.0,7593.0,847.0,3.18079735893373,0.5032114678712153,#9d7dbd,0.05976494153284821
118900,1066209775,7309.0,7916.0,2423.0,0.0537196622578082,0.08036349615846376,#ede7f3,0.038562392150906004
119000,1066215318,7260.0,7986.0,1658.0,10.5163984540289,0.836771542225552,#5e2992,0.08444005899525887
119100,1066215006,7490.0,8042.0,4155.0,11.9468997342679,0.8639647914034851,#59238f,0.08685305759332064
119200,1066215011,7491.0,8041.0,4115.0,2.68803684834921,0.45655819668790926,#a689c3,0.056944585968057355
119300,1066215454,7287.0,7979.0,502.0,10.7077625622195,0.8406930125104619,#5e2892,0.08478373648810639
119400,1066215167,7517.0,8025.0,3406.0,8.07211436706321,0.7719183857711128,#6b3a9b,0.07895227567691658
119500,1066215419,7276.0,7981.0,721.0,1.73963591237326,0.35620805421722623,#b9a2d0,0.05132095074879002
119600,1066214650,7138.0,8278.0,3310.0,3.82323274416057,0.5571026886051665,#9370b6,0.06319716996557392
119700,1066214922,7441.0,7604.0,474.0,0.943724479601799,0.26350963753828216,#cbb9dc,0.04662088951489548
119800,1066214966,7159.0,8254.0,3235.0,0.234293972576545,0.15078382385670802,#e0d6ea,0.04148140827857446
119900,1066214921,7427.0,7612.0,517.0,1.752215392956,0.35755596166927367,#b9a2d0,0.051392724188902957
120000,1066244306,8456.0,6979.0,1329.0,7.54848646983937,0.7539347926260058,#6e3e9d,0.07749463424978881
120100,1066243973,7357.0,7984.0,3564.0,1.69299663548491,0.3510201778610903,#baa3d1,0.05104580152973284
120200,1066244247,8544.0,6942.0,1233.0,0.983792661483972,0.2683746430396253,#cab8db,0.04685650237372648
120300,1066244022,7534.0,7852.0,3256.0,8.20766888440689,0.7762285549491713,#6a399a,0.0793056138226545
120400,1066243639,8162.0,8764.0,3623.0,25.4576059315507,0.9663054483673079,#460982,0.0965691874346528
120500,1066243541,7797.0,8826.0,4166.0,22.0994817468459,0.9547980803290148,#480c83,0.09542438324453445
120600,1066243764,8959.0,8594.0,2379.0,0.206551078864823,0.14376843576907525,#e1d7eb,0.04118099893325785
120700,1066243863,9587.0,8501.0,1628.0,4.87138373068263,0.62905273452806,#865ead,0.06808863449866419
120800,1066243465,9046.0,8658.0,2493.0,0.187158005440109,0.13855234739650107,#e2d9ec,0.04095903861413929
120900,1066243330,9372.0,8796.0,2105.0,0.4080171692777,0.18741869453595936,#d9cce6,0.04308636618998146
121000,1066243197,8561.0,8358.0,3294.0,2.00702055890418,0.3855454166444628,#b49bcc,0.05290491301721173
121100,1066243209,8572.0,8363.0,3265.0,3.65604579369925,0.5440687370107175,#9673b8,0.06234933331858105
121200,1066242965,7687.0,9055.0,2822.0,0.0486439104000931,0.07519129314479348,#eee9f4,0.03835626378525767
121300,1066242984,7868.0,9253.0,1311.0,6.68435154828992,0.7204189170974223,#7447a1,0.07484950985451708
121400,1066242547,7233.0,8376.0,3782.0,4.19936062469219,0.5849385448241922,#8e69b3,0.06504627273951827
121500,1066242839,7268.0,7908.0,586.0,0.192137307572667,0.13998802556635623,#e2d8ec,0.041019902655347544
121600,1066242810,7210.0,7935.0,755.0,5.41057810304189,0.6602865713936422,#8056a9,0.07032816282192733
121700,1066242154,6976.0,8349.0,3390.0,17.0290189953688,0.9252099444223276,#4e1387,0.09254324201311638
121800,1066242308,7118.0,7753.0,1459.0,0.877288462097429,0.2554033848150389,#ccbbdd,0.04623085826381779
121900,1066242408,7326.0,7552.0,786.0,2.20795214053368,0.407022597825167,#b095c9,0.05409555407859706
122000,1066242433,7405.0,7519.0,654.0,0.191396830460009,0.13975606009786434,#e2d8ec,0.041010068727292064
122100,1066216589,7440.0,8014.0,3682.0,27.8511739465772,0.9720575650522079,#450881,0.09714653528504859
122200,1066216601,7482.0,7997.0,3618.0,7.23666303462593,0.7422957685110011,#70419e,0.07656575042346715
122300,1066216822,8499.0,7520.0,1409.0,0.0035341359261316,0.009447890838304395,#fbf9fc,0.0358304384542753
122400,1066216758,8003.0,7742.0,2550.0,29.3376938842128,0.9749884800932878,#440781,0.0974416948882518
122500,1066216376,8192.0,8119.0,3531.0,19.1644929285827,0.9401341011181362,#4b1085,0.09398542245629858
122600,1066216340,8121.0,8115.0,3656.0,13.2257879560614,0.8839733803951563,#551e8c,0.0886725037226961
122700,1066216479,9406.0,8229.0,1635.0,15.5258888370225,0.9114769617539097,#501789,0.09123591811421712
122800,1066216080,9181.0,8898.0,2687.0,7.46638952729674,0.751028954932871,#6f3f9d,0.07726165081635038
122900,1066215969,8587.0,8449.0,3444.0,6.06790971802137,0.6931473012071608,#794ea5,0.07276418080958845
123000,1066216063,9128.0,8864.0,2748.0,1.76488692446013,0.35903239052953956,#b9a1d0,0.051471341143073175
123100,1066215829,8307.0,9418.0,1460.0,25.2351623122312,0.965650302652243,#460982,0.09650355151222477
123200,1066215529,7959.0,8738.0,4473.0,8.7302431374117,0.7921401322203171,#673598,0.08062402705811221
123300,1066215608,7990.0,8875.0,3822.0,7.57291864144268,0.7548344424835352,#6e3e9d,0.07756676612184579
123400,1066215690,8249.0,9114.0,2884.0,1.57289691692143,0.33723704049678227,#bda7d2,0.05032202503576834
123500,1066257639,8182.0,6972.0,1508.0,3.23653908812262,0.5080294533451615,#9c7cbc,0.060064054533415956
123600,1066257431,7321.0,7951.0,3573.0,14.4129555317915,0.8997125508991797,#521a8a,0.0901303304262603
123700,1066257439,7377.0,7905.0,3471.0,32.2736700721153,0.9798284082466858,#430680,0.09793162852960764
123800,1066257119,8478.0,8689.0,3244.0,6.57381580599217,0.7157419917056672,#7548a2,0.07448771187189115
123900,1066257343,9655.0,8500.0,1687.0,4.10458605895485,0.5782240849119001,#8f6ab3,0.06459548634346288
124000,1066257173,8607.0,8661.0,3051.0,5.03930000250774,0.6392341377937576,#845bac,0.06881072237750996
124100,1066257212,8965.0,8589.0,2509.0,7.43054083242009,0.7495932767630159,#6f3f9e,0.07714670992800352
124200,1066256676,8745.0,8560.0,3188.0,2.43486101248058,0.43065643092914707,#ab8fc6,0.055436532721061256
124300,1066256775,9260.0,8879.0,2524.0,5.95884747354361,0.6880471955688326,#7a4fa5,0.07238067431502351
124400,1066256712,8822.0,8613.0,3046.0,0.00723288315228,0.020303247830025736,#f9f6fb,0.03623571156910142
124500,1066256864,9577.0,9007.0,1998.0,2.31473225751662,0.41791086883606626,#ae93c8,0.05470931892889698
124600,1066256307,7729.0,9135.0,3061.0,3.83099994870965,0.5576794676079031,#9370b6,0.06323495441775492
124700,1066256529,7758.0,9152.0,2969.0,0.162162610355264,0.1313112631773627,#e4dbed,0.040652868670995296
124800,1066256459,8052.0,9408.0,1053.0,3.38413556089809,0.5213173130875545,#9a79bb,0.060896722999037575
124900,1066256294,7698.0,9115.0,3170.0,0.12264399102499,0.11805004811716137,#e6deee,0.04009811044284488
125000,1066256103,7318.0,7965.0,701.0,2.37142076857108,0.4239482403538414,#ac91c7,0.05505257982603799
125100,1066255826,7330.0,8331.0,3603.0,1.8307414455684,0.366320494776075,#b7a0cf,0.05186153373875141
125200,1066256014,7131.0,8056.0,1550.0,8.63504082803253,0.789086965108005,#673598,0.080369266241045
125300,1066255939,7277.0,8177.0,2691.0,4.61778716871599,0.613225793306229,#8962af,0.06698120258275697
125400,1066255533,7156.0,8106.0,2911.0,0.0018868350022121,0.004250610476689037,#fcfafd,0.03563801583290113
125500,1066255629,7139.0,7650.0,1434.0,4.88470134822677,0.6299241723691511,#855dad,0.06815001636693824
125600,1066255720,7488.0,7414.0,621.0,0.249062220291998,0.15424763254162055,#dfd5ea,0.041630552896181
125700,1068230105,7536.0,7609.0,954.0,0.650426203253343,0.22564597680972248,#d2c3e1,0.04482717247648139
125800,1068229986,7033.0,7953.0,2783.0,9.93971213994605,0.823577722537953,#612d94,0.08329350940125409
125900,1068229954,6911.0,8009.0,3152.0,4.86424833268245,0.6286640356349115,#865ead,0.06806125553583692
126000,1068229935,6849.0,8036.0,3324.0,1.00835987492436,0.27141213680947174,#c9b7db,0.047004197635714
126100,1068211264,7577.0,7991.0,3635.0,12.7954294896445,0.8775504446527258,#571f8d,0.08808443166648078
126200,1068211209,7341.0,8066.0,3981.0,23.2860410335406,0.9594123123509073,#470b83,0.0958817924493728
126300,1068211486,8649.0,7671.0,2137.0,6.56975525731808,0.7155507769275861,#7548a2,0.07447292674207823
126400,1068211554,8993.0,7551.0,1648.0,5.3374243831857,0.6562679263854451,#8057a9,0.07003605434034034
126500,1068211611,9122.0,7503.0,1431.0,1.20773160252813,0.2945647982997558,#c5b2d8,0.04814538032016643
126600,1068211148,9004.0,8582.0,2236.0,3.02921198463757,0.4891336716685527,#a081bf,0.058899415662414724
126700,1068210917,8422.0,8533.0,3010.0,2.42555161666165,0.4297254343866864,#ab90c6,0.055383034491894176
126800,1068210784,7627.0,8477.0,3982.0,8.71442666247525,0.7916260465874432,#673598,0.08058106459670662
126900,1068211063,9419.0,8611.0,1823.0,10.2504927036812,0.830881500126954,#5f2b93,0.08392619280538298
127000,1068211084,9508.0,8612.0,1725.0,4.24476679210485,0.5882738321008861,#8d68b2,0.06527164246838679
127100,1068210600,9597.0,9185.0,1783.0,0.380518993392326,0.18221827950585087,#dacee6,0.042854818949178024
127200,1068210442,9231.0,8908.0,2649.0,0.795312486324724,0.2449367267164661,#cebede,0.04573214793913266
127300,1068210457,9309.0,8963.0,2549.0,14.7876453391026,0.9037186572334043,#52198a,0.09050540282394591
127400,1068210559,9549.0,9147.0,1950.0,5.50800470987204,0.6655716224730653,#7f54a8,0.07071439352665314
127500,1068210521,9503.0,9110.0,2099.0,3.44607963694035,0.5265804214875256,#9977ba,0.061229744953351435
127600,1068209976,7737.0,8989.0,3138.0,2.26344587304373,0.4126132790826706,#af94c9,0.05440983759239451
127700,1068210177,8132.0,9317.0,2356.0,4.79079403422735,0.6242034023691825,#875fae,0.06774734980309745
127800,1068209919,7232.0,8628.0,4255.0,4.65719607400677,0.6156394880459417,#8861af,0.06714882545829784
127900,1068209826,7453.0,8158.0,543.0,0.554253953644752,0.21167789400431958,#d4c6e2,0.04418311716817485
128000,1068209626,7341.0,8165.0,1916.0,12.2203476167579,0.8686793328171579,#58218e,0.08727841117193312
128100,1068209582,7180.0,8166.0,2737.0,16.0456776893969,0.9166742421155251,#4f1588,0.09172858788701771
128200,1068209591,7192.0,8165.0,2694.0,3.26922345953914,0.5110293310930902,#9c7bbc,0.060250985214740996
128300,1068209074,6796.0,8147.0,3547.0,0.357874481250115,0.1777701849140944,#dbcfe7,0.04265775769523651
128400,1068209236,7468.0,7830.0,1543.0,2.42545647128529,0.42970976104422076,#ab90c6,0.05538213713477776
128500,1068208979,6574.0,8252.0,4106.0,0.057329906832417,0.083444875287214,#ede7f3,0.03868578750960924
128600,1068209225,7419.0,7846.0,1653.0,2.90354878230249,0.47732537545491877,#a284c0,0.05818323562663015
128700,1068208950,6430.0,8326.0,4471.0,0.686826693523732,0.23057681034942148,#d1c2e0,0.04505678091128558
128800,1068232266,8942.0,7694.0,1498.0,0.963573088418811,0.2658888509245705,#cab9db,0.04673592425760824
128900,1068232291,9022.0,7659.0,1386.0,1.7374309268431,0.35594474206380305,#b9a2d0,0.05130692989072144
129000,1068232037,7381.0,8398.0,4306.0,2.43231939918344,0.4303993881127101,#ab8fc6,0.055421739622209476
129100,1068231816,8364.0,8505.0,2798.0,2.79843255476033,0.4673822069946993,#a486c2,0.057586866423325986
129200,1068231779,8251.0,8513.0,2957.0,1.40383069172619,0.3174447436311373,#c1acd5,0.04930053033405493
129300,1068231985,7893.0,8521.0,3480.0,0.341361788552873,0.17457595771959136,#dcd0e7,0.042516708222329114
129400,1068231983,7593.0,8524.0,3939.0,0.0089142095321026,0.024309354164250358,#f8f5fa,0.0363864681088734
129500,1068231664,9144.0,8685.0,2353.0,0.0265328933417539,0.04774727048740961,#f3f0f7,0.03728101384346804
129600,1068231276,8034.0,8310.0,4344.0,0.189400811759714,0.13920122377457972,#e2d9ec,0.040986547034510705
129700,1068231610,8085.0,8352.0,4260.0,1.71603847332458,0.3535749326829941,#baa3d0,0.05118113428247629
129800,1068231582,9583.0,8826.0,1683.0,2.12137299018577,0.39782704780055983,#b198cb,0.05358257781724294
129900,1068231198,7905.0,8825.0,3405.0,8.1050972372908,0.7729308836943949,#6a399b,0.07903515531182251
130000,1068230864,7896.0,8806.0,3521.0,0.169369632376588,0.13353687780748746,#e3daec,0.04074673366476858
130100,1068231115,8013.0,9176.0,1120.0,12.1410235112107,0.8673408293705899,#59228e,0.08715751204017097
130200,1068231031,8061.0,8987.0,2237.0,17.4175954513938,0.9282693808716259,#4d1387,0.09283730822334284
130300,1068230699,7842.0,8640.0,4308.0,52.1001963757863,0.9947274875945494,#40027e,0.09945523989954531
130400,1068230590,7367.0,8045.0,640.0,0.40365815879345,0.18657860337979956,#d9cde6,0.04304885765506072
130500,1068230516,7360.0,8063.0,940.0,6.67027016724858,0.7198264647522201,#7447a1,0.07480353193986228
130600,1068230499,7349.0,8069.0,1068.0,1.65742102924699,0.3470861689022077,#bba4d1,0.05083820330789216
130700,1068230420,7299.0,8081.0,1849.0,10.7605469948043,0.8417870118145655,#5d2892,0.08488002417058475
130800,1068203772,7840.0,7637.0,728.0,2.2576162815835,0.4119706720415782,#af94c9,0.05437361336194832
130900,1068203618,7092.0,8074.0,3272.0,40.6593251631868,0.9887622134521163,#42037f,0.09884258179820626
131000,1068203553,6790.0,8241.0,4112.0,35.2349057945689,0.9836997238357058,#430580,0.09832546214502104
131100,1076897008,7676.0,7633.0,305.0,1.06757113051617,0.27846514091902214,#c8b6da,0.04734897179391784
131200,1076896628,6651.0,8623.0,3940.0,32.5531880315273,0.9802171071398345,#430580,0.09797109017256421
131300,1076896804,7265.0,7951.0,1636.0,8.33292440804317,0.7800434465053149,#69389a,0.07961952846633723
131400,1076896709,6798.0,8407.0,3276.0,2.59482162258084,0.4472388272578233,#a88bc4,0.05639737803711407
131500,1076896849,7342.0,7922.0,1508.0,1.13573411135906,0.28636764019021166,#c6b4d9,0.04773826128512945
131600,1068225049,7752.0,8036.0,3105.0,1.43017335320105,0.3204853720694768,#c0abd4,0.04945599331431101
131700,1068225221,9122.0,7537.0,1221.0,2.6568220369081,0.45357399228244616,#a78ac3,0.056768769908324655
131800,1068225189,8880.0,7621.0,1470.0,6.47553019058586,0.7115634786043202,#7649a2,0.07416599351047229
131900,1068224622,7882.0,8363.0,3551.0,3.00336566260279,0.4867669969562369,#a181bf,0.058755223299562453
132000,1068224459,7261.0,8316.0,4429.0,43.736136236602,0.9909188653753922,#41037f,0.09906365892320272
132100,1068224869,9448.0,8459.0,1437.0,1.32887877337639,0.3084545143928304,#c2aed6,0.04884338736876
132200,1068224627,7898.0,8364.0,3529.0,5.54311827610589,0.6673928648675759,#7e54a8,0.07084810585132435
132300,1068224309,9017.0,8566.0,2402.0,2.42019297175504,0.42908909668258033,#ab90c7,0.055346601792967985
